<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.03.14	00:00:00	1.07307	1.07497	1.06790	1.07327	137828	0	50
2023.03.15	00:00:00	1.07325	1.07599	1.05162	1.05757	156687	0	50
2023.03.16	00:00:00	1.05768	1.06356	1.05511	1.06133	144693	0	50
2023.03.17	00:00:00	1.06066	1.06853	1.06014	1.06647	101885	0	50
2023.03.20	00:00:00	1.06883	1.07310	1.06315	1.07235	112367	0	50
2023.03.21	00:00:00	1.07185	1.07885	1.07040	1.07695	79082	0	50
2023.03.22	00:00:00	1.07661	1.09125	1.07591	1.08549	95859	0	50
2023.03.23	00:00:00	1.08554	1.09299	1.08243	1.08323	103339	0	50
2023.03.24	00:00:00	1.08275	1.08388	1.07133	1.07602	111756	0	50
2023.03.27	00:00:00	1.07749	1.08001	1.07450	1.07984	75980	0	50
2023.03.28	00:00:00	1.07970	1.08486	1.07934	1.08457	68250	0	50
2023.03.29	00:00:00	1.08443	1.08713	1.08180	1.08443	68927	0	50
2023.03.30	00:00:00	1.08432	1.09264	1.08237	1.09054	70303	0	50
2023.03.31	00:00:00	1.09055	1.09258	1.08368	1.08427	72053	0	50
2023.04.03	00:00:00	1.08401	1.09167	1.07883	1.09024	76823	0	50
